S.No,Rounds,College Name,MTECH Course Name,Group,Category,Max GATE Score,Min GATE Score
812,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Mechanical Engineering with Specialization in Smart Manufacturing,G1,OPEN,458,354
813,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Nanoelectronics and VLSI Design,G1,EWS,385,385
814,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Power & Control,G1,SC,278,271
815,Round 1,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,G1,OBC-NCL,492,472
816,Round 1,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,G1,OPEN,657,530
817,Round 1,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,G1,OPEN-PwD,280,280
818,Round 1,"Indian Institute of Information Technology, Lucknow",Computer Science,G1,OBC-NCL,580,530
819,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,G1,ST,307,307
820,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Smart Manufacturing,G1,SC,245,241
821,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,G1,ST,197,197
822,Round 1,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,G1,OBC-NCL,448,448
823,Round 1,"Indian Institute of Information Technology, Bhagalpur, Bihar",Electric Vehicle Technology,G1,OBC-NCL,328,328
824,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,G1,OBC-NCL,511,472
825,Round 1,"National Institute of Electronics and Information Technology, Aurangabad",Electronics Design & Technology,G1,OPEN,393,350
826,Round 1,Sant Longowal Institute of Engineering and Technology,Electronics and Communication (VLSI Design),G1,ST,246,246
827,Round 1,"Punjab Engineering College, Chandigarh",Aerospace Engineering,G1,EWS,331,331
828,Round 1,"Punjab Engineering College, Chandigarh",Environmental Engineering,G1,OPEN,385,374
829,Round 1,"Punjab Engineering College, Chandigarh",Electrical Engineering,G1,OPEN,371,350
830,Round 1,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,G1,ST,255,255
831,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Nanoscience and Technology,G1,OBC-NCL,305,305
832,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Radar and Communications),G1,OBC-NCL,375,350
833,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics andCommunication Engineering (Defence Electronics System),G1,OBC-NCL,370,360
834,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),G1,OBC-NCL,496,467
835,Round 1,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),G1,ST,183,183
836,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Electronics and Communication Engineering,G1,OBC-NCL,315,315
837,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,G1,OBC-NCL,497,481
838,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Control Systems,G1,SC,371,345
839,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,G1,SC,370,360
840,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Master of Science in Astronomy and Astrophysics,G1,ST,195,195
841,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Manufacturing Technology,G1,SC,302,285
842,Round 1,"National Institute of Technical Teachers Training & Research, Kolkata",Smart Structural Engineering,G1,OPEN,352,351
843,Round 1,"National Institute of Technical Teachers Training & Research, Kolkata",Intelligent Control Systems,G1,SC,310,266
844,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,G1,OPEN,529,444
845,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Structural Engineering,G1,OBC-NCL,370,344
846,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,G1,EWS,385,370
847,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,G1,OPEN,760,588
848,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,G1,OPEN,676,610
849,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Mechanical Engineering with Specialization in Mechanical Systems Design,G1,SC,298,245
850,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Power & Control,G1,OBC-NCL,335,326
851,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Robotics and Automation,G1,OPEN,518,393
852,Round 1,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,G1,ST,251,251
853,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,G1,SC,355,335
854,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,G1,EWS,414,401
855,Round 1,"National Institute of Electronics and Information Technology, Aurangabad",Electronics Design & Technology,G1,SC,266,257
856,Round 1,Sant Longowal Institute of Engineering and Technology,Electronics and Communication Engineering,G1,OPEN,360,355
857,Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Environmental  Planning),G1,OPEN,454,389
858,Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Transport Planning  and Logistics Management),G1,SC,249,205
859,Round 1,School of Planning & Architecture: Vijayawada,Master of Planning (Environmental Planning and Management),G1,ST,283,283
860,Round 1,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,G1,OBC-NCL,551,452
861,Round 1,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,G1,EWS,476,476
862,Round 1,"Punjab Engineering College, Chandigarh",Electronics (VLSI Design),G1,ST,246,246
863,Round 1,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,G1,SC,342,331
864,Round 1,"Central Institute of Technology, Kokrajhar",Food Engineering & Technology,G1,OPEN,467,467
865,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),G1,OBC-NCL,431,404
866,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Green Technology,G1,ST,244,244
867,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Materials Engineering,G1,OPEN,396,350
868,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Sensor Technology,G1,EWS,354,354
869,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,G1,EWS,418,400
870,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,G1,ST,149,149
871,Round 1,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,G1,OBC-NCL,408,382
872,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Information Technology,G1,OBC-NCL,360,344
873,Round 1,"Institute of Infrastructure, Technology, Research And Management, Ahmedabad",Geotechnical Engineering,G1,SC,259,259
874,Round 1,"Institute of Infrastructure, Technology, Research And Management, Ahmedabad",Urban Infrastructure,G1,SC,250,250
875,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Control Systems,G1,EWS,420,420
876,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Materials Science and Technology,G1,SC,273,269
877,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Manufacturing Technology,G1,EWS,389,389
878,Round 1,"Indian Institute of Information Technology, Bhagalpur, Bihar",VLSI & Embedded Systems,G1,SC,295,295
879,Round 1,"Indian Institute of Information Technology, Bhagalpur, Bihar",Electric Vehicle Technology,G1,OPEN,383,371
880,Round 1,"National Institute of Advanced manufacturing Technology, Hatia, Ranchi",Industrial Metallurgy,G1,SC,173,173
881,Round 1,"National Institute of Advanced manufacturing Technology, Hatia, Ranchi",Manufacturing Engineering,G1,SC,232,232
882,Round 1,Sant Longowal Institute of Engineering and Technology,Electronics and Communication (VLSI Design),G1,OPEN,405,360
883,Round 1,Sant Longowal Institute of Engineering and Technology,Instrumentation & Control Engineering,G1,SC,240,240
884,Round 1,Sant Longowal Institute of Engineering and Technology,Welding & Fabrication,G1,SC,236,236
885,Round 1,"School of Planning and Architecture, Bhopal",M.Arch. (Landscape),G1,SC,300,266
886,Round 1,School of Planning & Architecture: Vijayawada,Master of Architecture (Landscape Architecture),G1,SC,104,104
887,Round 1,"Punjab Engineering College, Chandigarh",Computer Science & Information Security,G1,EWS,447,447
888,Round 1,"Punjab Engineering College, Chandigarh",Aerospace Engineering,G1,OPEN,404,350
889,Round 1,"Punjab Engineering College, Chandigarh",Mechanical Engineering,G1,OPEN,399,399
890,Round 1,"Punjab Engineering College, Chandigarh",Transportation Engineering,G1,SC,301,285
891,Round 1,"Punjab Engineering College, Chandigarh",Electronics (VLSI Design),G1,OPEN,504,408
892,Round 1,"Punjab Engineering College, Chandigarh",Computer Science & Engineering,G1,EWS,465,465
893,Round 1,"Central Institute of Technology, Kokrajhar",Green Energy Technology,G1,OBC-NCL,320,320
894,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Laser and Electro Optics,G1,OPEN,512,420
895,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,G1,OBC-NCL,447,415
896,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics andCommunication Engineering (Defence Electronics System),G1,EWS,350,350
897,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,G1,OBC-NCL,510,473
898,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Electronics and Communication Engineering,G1,EWS,320,320
899,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Information Technology,G1,SC,289,280
900,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,G1,SC,397,397
901,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Master of Science in Astronomy and Astrophysics,G1,OPEN,697,420
902,Round 1,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,G1,SC,360,299
903,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Urban Planning,G1,SC,306,285
904,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",CAD-CAM,G1,EWS,355,355
905,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,G1,EWS,446,439
906,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,G1,SC,347,335
907,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,G1,SC,331,324
908,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",RF and Photonics,G1,OPEN,385,380
909,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,G1,OBC-NCL,439,392
910,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Transportation Engineering,G1,ST,337,337
911,Round 1,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech.- PhD in Bioinformatics,G1,SC,314,314
912,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,G1,ST,244,244
913,Round 1,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - Ph.D in IT with specialization in Software and Data Engineering Group,G1,OPEN,551,527
914,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,G1,OBC-NCL,603,580
915,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Mechanical Engineering with Specialization in Mechanical Systems Design,G1,OPEN,400,363
916,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,G1,OBC-NCL,480,441
917,Round 1,"Indian Institute of Information Technology, Lucknow",Computer Science,G1,OPEN,628,580
918,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Drones and IoT,G1,OPEN,476,441
919,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",VLSI & Embedded Systems,G1,OPEN,449,385
920,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,G1,OPEN-PwD,221,221
921,Round 1,"National Institute of Electronics and Information Technology, Aurangabad",Electronics Design & Technology,G1,OBC-NCL,350,325
922,Round 1,Sant Longowal Institute of Engineering and Technology,Electronics and Communication Engineering,G1,OBC-NCL,325,315
923,Round 1,Sant Longowal Institute of Engineering and Technology,Computer Science & Engineering,G1,OPEN,459,415
924,Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Environmental  Planning),G1,OBC-NCL,383,383
925,Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Transport Planning  and Logistics Management),G1,OBC-NCL,351,329
926,Round 1,"School of Planning and Architecture, Bhopal",M.Arch. (Urban Design),G1,OPEN,543,460
927,Round 1,School of Planning & Architecture: Vijayawada,Master of Architecture (Architectural Conservation),G1,OPEN,412,383
928,Round 1,School of Planning & Architecture: Vijayawada,Master of Urban Design,G1,EWS,377,377
929,Round 1,University of Hyderabad,Artificial Intelligence,G1,ST,252,252
930,Round 1,University of Hyderabad,Computer Science,G1,OBC-NCL,451,386
931,Round 1,"Punjab Engineering College, Chandigarh",Environmental Engineering,G1,SC,278,278
932,Round 1,"Punjab Engineering College, Chandigarh",Computer Aided Design Manufacture and Engineering,G1,SC,314,243
933,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Materials Engineering,G1,OBC-NCL,347,325
934,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Nanoscience and Technology,G1,SC,285,232
935,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,G1,OPEN-PwD,235,235
936,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),G1,SC,395,345
937,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Renewable Energy,G1,OPEN,590,356
938,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Structural Engineering,G1,OPEN,354,354
939,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Computer Science & Engineering,G1,EWS,404,386
940,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,G1,OPEN,643,553
941,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,G1,ST,264,264
942,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,G1,EWS,504,488
943,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,G1,EWS,380,380
944,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),G1,OPEN,524,434
945,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Mechanical System Design),G1,EWS,334,334
946,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,G1,EWS,473,473
947,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Renewable Energy,G1,SC,310,262
948,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),G1,ST,281,281
949,Round 1,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,G1,SC,302,291
950,Round 1,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),G1,OBC-NCL,385,375
951,Round 1,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),G1,EWS,371,371
952,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Structural Engineering,G1,OBC-NCL,319,319
953,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,G1,OBC-NCL,535,493
954,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,G1,ST,310,310
955,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Master of Science in Astronomy and Astrophysics,G1,OBC-NCL,359,348
956,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,G2,OPEN,421,403
957,Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,G1,EWS,494,489
958,Round 1,"National Institute of Technology, Rourkela",Information Security,G1,EWS,635,621
959,Round 1,"National Institute of Technology, Rourkela",Software Engineering,G1,OBC-NCL,632,610
960,Round 1,"National Institute of Technology, Rourkela",Signal & Image Processing,G1,EWS,552,464
961,Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,G1,OPEN,487,458
962,Round 1,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,G1,OPEN,666,628
963,Round 1,"National Institute of Technology, Silchar",Instrumentation Engineering,G1,SC,283,275
964,Round 1,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,G1,ST,275,275
965,Round 1,"National Institute of Technology, Silchar",RF and Terahertz Communications,G1,SC,290,268
966,Round 1,"National Institute of Technology, Silchar",Renewable Energy,G1,SC,271,271
967,Round 1,"National Institute of Technology, Silchar",Structural Dynamics & Earthquake Engineering,G1,ST,286,249
968,Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,G1,OBC-NCL,380,355
969,Round 1,"National Institute of Technology, Silchar",Water Resources Engineering,G1,OBC-NCL,343,319
970,Round 1,"National Institute of Technology, Srinagar",Chemical Engineering,G1,OPEN,375,375
971,Round 1,"National Institute of Technology, Srinagar",Electrical Power and Energy System,G1,SC,271,262
972,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G2,OBC-NCL,408,395
973,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,G1,EWS,461,457
974,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Engineering & Management,G1,OBC-NCL,555,526
975,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Metallurgy,G2,OBC-NCL,397,383
976,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Metallurgy,G2,OPEN,491,402
977,Round 1,"National Institute of Technology, Tiruchirappalli",Power Electronics,G1,OPEN,707,587
978,Round 1,"National Institute of Technology, Tiruchirappalli",Power Systems,G1,OBC-NCL,494,468
979,Round 1,"National Institute of Technology, Tiruchirappalli",Structural Engineering,G1,EWS,582,563
980,Round 1,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G2,OBC-NCL,708,701
981,Round 1,"National Institute of Technology, Warangal",Construction Technology and Management,G1,OPEN,562,509
982,Round 1,"National Institute of Technology, Warangal",Transportation Engineering,G1,OBC-NCL,478,469
983,Round 1,"National Institute of Technology, Warangal",Thermal Engineering,G1,OPEN,535,518
984,Round 1,"National Institute of Technology, Warangal",Materials Technology,G1,SC,294,277
985,Round 1,"National Institute of Technology, Warangal",Welding Technology and Non Destructive Testing,G1,OBC-NCL,362,347
986,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,G1,ST,304,304
987,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Geotechnical Engineering,G1,EWS,385,385
988,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Manufacturing Engineering,G1,OBC-NCL,320,320
989,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Information Security and privacy,G1,EWS,548,545
990,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,G1,EWS,398,358
991,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Turbo Machines,G1,ST,253,253
992,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,G1,SC,420,395
993,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,G1,EWS,570,566
994,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",CAD-CAM,G1,OBC-NCL,359,318
995,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Chemical Engineering,G1,EWS,311,311
996,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Chemical Engineering,G1,ST,232,232
997,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,G1,OBC-NCL,465,439
998,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Production & Industrial Engineering,G1,EWS,318,318
999,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Integrated Power Systems,G1,OPEN,433,393
1000,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,G1,ST,297,292
1001,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G1,EWS,389,319
1002,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G2,OPEN,466,412
1003,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,G1,OPEN,689,624
1004,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,G1,SC,382,375
1005,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mineral and Energy Resources Engineering,G1,OBC-NCL,328,328
1006,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Machine Design,G1,OBC-NCL,331,318
1007,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,G1,ST,251,236
1008,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Transportation Engineering,G1,OBC-NCL,358,331
1009,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Thermal Engineering,G1,OPEN,451,388
1010,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,G1,SC,437,404
1011,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,G1,SC,328,300
1012,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,G1,OBC-NCL,414,385
1013,Round 1,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",G1,ST,378,288
1014,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,G1,EWS,599,580
1015,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,G1,ST,273,262
1016,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,G1,ST,247,229
1017,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",CAD-CAM,G1,SC,270,270
1018,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,G1,SC,316,298
1019,Round 1,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,G1,OPEN,444,414
1020,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,G1,OPEN,640,512
1021,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,G1,OPEN,498,447
1022,Round 1,Sant Longowal Institute of Engineering and Technology,Computer Science & Engineering,G1,SC,314,283
1023,Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Urban and Regional Planning),G1,SC,454,329
1024,Round 1,School of Planning & Architecture: Vijayawada,Master of Planning (Transport Planning),G1,ST,260,260
1025,Round 1,School of Planning & Architecture: Vijayawada,Master of Building Engineering and Management,G1,EWS,400,400
1026,Round 1,School of Planning & Architecture: Vijayawada,Master of Building Engineering and Management,G1,ST,271,271
1027,Round 1,"Punjab Engineering College, Chandigarh",Healthcare Informatics,G1,SC,254,254
1028,Round 1,"Punjab Engineering College, Chandigarh",Computer Science & Engineering,G1,OPEN,773,486
1029,Round 1,"Central Institute of Technology, Kokrajhar",Computer Science & Engineering,G1,EWS,400,400
1030,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,G1,EWS,463,463
1031,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (UAVs),G1,SC,331,310
1032,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,G1,OPEN,707,475
1033,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Signal Processing and communication),G1,SC,315,301
1034,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics andCommunication Engineering (Defence Electronics System),G1,OPEN,441,390
1035,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,G1,OPEN,552,437
1036,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,G1,OBC-NCL,493,458
1037,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,G1,SC,441,310
1038,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Earth System Science,G1,OBC-NCL,420,387
1039,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Power Electronics,G1,EWS,389,389
1040,Round 1,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,G1,OBC-NCL,436,357
1041,Round 1,"National Institute of Technology, Rourkela",Power Electronics & Drives,G1,ST,332,328
1042,Round 1,"National Institute of Technology, Rourkela",Geo-technical Engineering,G1,SC,344,330
1043,Round 1,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,G1,ST,365,363
1044,Round 1,"National Institute of Technology, Silchar",Design & Manufacturing,G1,EWS,339,339
1045,Round 1,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,G1,OPEN,450,358
1046,Round 1,"National Institute of Technology, Silchar",RF and Terahertz Communications,G1,EWS,333,333
1047,Round 1,"National Institute of Technology, Srinagar",Electrical Power and Energy System,G1,OPEN,371,358
1048,Round 1,"National Institute of Technology, Srinagar",Geo-technical Engineering,G1,OPEN,459,399
1049,Round 1,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,G1,OPEN,582,432
1050,Round 1,"National Institute of Technology, Tiruchirappalli",Communication Systems,G1,OBC-NCL,563,529
1051,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G2,EWS,412,412
1052,Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,G1,OBC-NCL,505,470
1053,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Metallurgy,G2,SC,294,281
1054,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Metallurgy,G2,ST,241,241
1055,Round 1,"National Institute of Technology, Tiruchirappalli",Non Destructive Testing,G1,OPEN,451,392
1056,Round 1,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,G3,SC,393,393
1057,Round 1,"National Institute of Technology, Tiruchirappalli",Power Systems,G1,EWS,490,455
1058,Round 1,"National Institute of Technology, Tiruchirappalli",Power Systems,G1,OPEN-PwD,279,279
1059,Round 1,"National Institute of Technology, Tiruchirappalli",Welding Engineering,G2,SC,306,281
1060,Round 1,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G2,OPEN,804,749
1061,Round 1,National Institute of Technology Uttarakhand,Energy Systems and Technology,G1,SC,261,261
