S.No,Rounds,College Name,MTECH Course Name,Group,Category,Max GATE Score,Min GATE Score
2670,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Transportation Engineering,G1,OBC-NCL,358,331
2671,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Thermal Engineering,G1,OPEN,451,388
2672,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,G1,SC,437,404
2673,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,G1,SC,328,300
2674,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,G1,OBC-NCL,414,385
2675,Round 1,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",G1,ST,378,288
2676,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,G1,EWS,599,580
2677,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,G1,ST,273,262
2678,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,G1,ST,247,229
2679,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",CAD-CAM,G1,SC,270,270
2680,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,G1,SC,316,298
2681,Round 1,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,G1,OPEN,444,414
2682,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,G1,OPEN,640,512
2683,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,G1,OPEN,498,447
2684,Round 1,Sant Longowal Institute of Engineering and Technology,Computer Science & Engineering,G1,SC,314,283
2685,Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Urban and Regional Planning),G1,SC,454,329
2686,Round 1,School of Planning & Architecture: Vijayawada,Master of Planning (Transport Planning),G1,ST,260,260
2687,Round 1,School of Planning & Architecture: Vijayawada,Master of Building Engineering and Management,G1,EWS,400,400
2688,Round 1,School of Planning & Architecture: Vijayawada,Master of Building Engineering and Management,G1,ST,271,271
2689,Round 1,"Punjab Engineering College, Chandigarh",Healthcare Informatics,G1,SC,254,254
2690,Round 1,"Punjab Engineering College, Chandigarh",Computer Science & Engineering,G1,OPEN,773,486
2691,Round 1,"Central Institute of Technology, Kokrajhar",Computer Science & Engineering,G1,EWS,400,400
2692,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,G1,EWS,463,463
2693,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (UAVs),G1,SC,331,310
2694,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,G1,OPEN,707,475
2695,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Signal Processing and communication),G1,SC,315,301
2696,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics andCommunication Engineering (Defence Electronics System),G1,OPEN,441,390
2697,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,G1,OPEN,552,437
2698,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,G1,OBC-NCL,493,458
2699,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,G1,SC,441,310
2700,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Earth System Science,G1,OBC-NCL,420,387
2701,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Power Electronics,G1,EWS,389,389
2702,Round 1,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,G1,OBC-NCL,436,357
2703,Round 1,"National Institute of Technology, Rourkela",Power Electronics & Drives,G1,ST,332,328
2704,Round 1,"National Institute of Technology, Rourkela",Geo-technical Engineering,G1,SC,344,330
2705,Round 1,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,G1,ST,365,363
2706,Round 1,"National Institute of Technology, Silchar",Design & Manufacturing,G1,EWS,339,339
2707,Round 1,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,G1,OPEN,450,358
2708,Round 1,"National Institute of Technology, Silchar",RF and Terahertz Communications,G1,EWS,333,333
2709,Round 1,"National Institute of Technology, Srinagar",Electrical Power and Energy System,G1,OPEN,371,358
2710,Round 1,"National Institute of Technology, Srinagar",Geo-technical Engineering,G1,OPEN,459,399
2711,Round 1,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,G1,OPEN,582,432
2712,Round 1,"National Institute of Technology, Tiruchirappalli",Communication Systems,G1,OBC-NCL,563,529
2713,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G2,EWS,412,412
2714,Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,G1,OBC-NCL,505,470
2715,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Metallurgy,G2,SC,294,281
2716,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Metallurgy,G2,ST,241,241
2717,Round 1,"National Institute of Technology, Tiruchirappalli",Non Destructive Testing,G1,OPEN,451,392
2718,Round 1,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,G3,SC,393,393
2719,Round 1,"National Institute of Technology, Tiruchirappalli",Power Systems,G1,EWS,490,455
2720,Round 1,"National Institute of Technology, Tiruchirappalli",Power Systems,G1,OPEN-PwD,279,279
2721,Round 1,"National Institute of Technology, Tiruchirappalli",Welding Engineering,G2,SC,306,281
2722,Round 1,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G2,OPEN,804,749
2723,Round 1,National Institute of Technology Uttarakhand,Energy Systems and Technology,G1,SC,261,261
2724,Round 1,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,ST,244,240
2725,Round 1,National Institute of Technology Uttarakhand,Transportation Engineering,G1,SC,271,271
2726,Round 1,"National Institute of Technology, Warangal",Advanced Communication Systems,G1,EWS,504,488
2727,Round 1,"National Institute of Technology, Warangal",Computer Science & Information Security,G1,OBC-NCL,708,680
2728,Round 1,"National Institute of Technology, Warangal",Manufacturing Engineering,G1,ST,298,277
2729,Round 1,"National Institute of Technology, Warangal",Power Electronics & Drives,G1,EWS,521,503
2730,Round 1,"National Institute of Technology, Warangal",Sustainable Energy Generation and Storage Technologies,G1,SC,349,339
2731,Round 1,"National Institute of Technology, Warangal",Water Resources Engineering,G1,SC,344,330
2732,Round 1,"National Institute of Technology, Warangal",Water Resources Engineering,G1,ST,282,279
2733,Round 1,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,G1,OPEN,490,445
2734,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",CAD-CAM,G1,OBC-NCL,318,315
2735,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,G1,OPEN,602,478
2736,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,G1,SC,301,300
2737,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Information Security and privacy,G1,OPEN,603,552
2738,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,G1,SC,410,359
2739,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,G1,ST,307,300
2740,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Thermal Systems Design,G1,EWS,330,330
2741,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,G1,OBC-NCL,595,563
2742,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Chemical Engineering,G1,SC,232,175
2743,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,G1,EWS,400,390
2744,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,G1,EWS,358,352
2745,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Excavation Engineering,G1,OPEN,418,355
2746,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,G1,EWS,381,355
2747,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,G1,OPEN-PwD,261,261
2748,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Biomedical Engineering,G1,SC,271,261
2749,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,G1,OPEN,615,536
2750,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,G1,SC,420,360
2751,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Manufacturing & Automation,G1,SC,273,273
2752,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Nanoelectronics and VLSI Design,G1,OPEN,486,444
2753,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Drones and IoT,G1,ST,246,246
2754,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,G1,OPEN,519,483
2755,Round 1,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,G1,ST,197,197
2756,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,G1,ST,295,295
2757,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,G1,ST,254,254
2758,Round 1,Sant Longowal Institute of Engineering and Technology,Electronics and Communication (VLSI Design),G1,OBC-NCL,350,336
2759,Round 1,School of Planning & Architecture: Vijayawada,Master of Architecture (Sustainable Architecture),G1,EWS,433,433
2760,Round 1,School of Planning & Architecture: Vijayawada,Master of Urban Design,G1,OBC-NCL,444,383
2761,Round 1,"International Institute of Information Technology, Naya Raipur",Electronics and Communication Engineering,G1,SC,280,280
2762,Round 1,University of Hyderabad,Information Technology,G1,SC,408,302
2763,Round 1,University of Hyderabad,Computer Science,G1,SC,338,302
2764,Round 1,"Punjab Engineering College, Chandigarh",Transportation Engineering,G1,ST,247,247
2765,Round 1,Central University of Rajasthan,Sustainable Architecture,G1,SC,140,140
2766,Round 1,Central University of Rajasthan,Computer Science & Engineering,G1,SC,283,280
2767,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,G1,SC,335,328
2768,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,G1,OPEN,591,462
2769,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Green Technology,G1,SC,322,253
2770,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Mechanical System Design),G1,OPEN,408,361
2771,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Technology Management,G1,SC,291,254
2772,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,G1,OPEN,629,546
2773,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Renewable Energy,G1,OBC-NCL,325,315
2774,Round 1,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,G1,OPEN,523,451
2775,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Computer Science & Engineering,G1,OBC-NCL,379,349
2776,Round 1,"Institute of Infrastructure, Technology, Research And Management, Ahmedabad",Communication Engineering,G1,SC,280,280
2777,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,G1,ST,249,249
2778,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",RF and Microwave Engineering,G1,ST,340,340
2779,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,G1,ST,253,253
2780,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Earth System Science,G1,OPEN,520,462
2781,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Machine Learning and Computing,G1,SC,505,505
2782,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,G1,OBC-NCL,450,385
2783,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Geoinformatics,G1,SC,370,370
2784,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Power Electronics,G1,SC,354,332
2785,Round 1,"National Institute of Technical Teachers Training & Research, Kolkata",M.Tech in Artificial Intelligence and Machine Learning,G1,ST,188,188
2786,Round 1,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,G1,OPEN,457,457
2787,Round 1,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,G2,OBC-NCL,416,416
2788,Round 1,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,G2,EWS,411,411
2789,Round 1,"National Institute of Technology, Rourkela",Biotechnology,G1,SC,330,307
2790,Round 1,"National Institute of Technology, Rourkela",Biotechnology,G1,ST,206,206
2791,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,G2,OBC-NCL,378,370
2792,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,G2,EWS,352,336
2793,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,G3,OPEN,401,396
2794,Round 1,"National Institute of Technology, Rourkela",Metallurgical & Materials Engineering,G5,OPEN,355,355
2795,Round 1,"National Institute of Technology, Rourkela",Industrial Ceramics,G3,SC,253,253
2796,Round 1,"National Institute of Technology, Rourkela",Mining Engineering,G2,OBC-NCL,399,387
2797,Round 1,"National Institute of Technology, Rourkela",Power System Engineering,G1,SC,389,336
2798,Round 1,"National Institute of Technology, Rourkela",Software Engineering,G1,OPEN,686,643
2799,Round 1,"National Institute of Technology, Rourkela",Computer Science,G1,OBC-NCL,686,639
2800,Round 1,"National Institute of Technology, Silchar",CAD-CAM & Automation,G1,SC,261,243
2801,Round 1,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,G1,SC,410,350
2802,Round 1,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,G1,ST,280,276
2803,Round 1,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,G1,EWS,358,319
2804,Round 1,"National Institute of Technology, Silchar",RF and Terahertz Communications,G1,OPEN,439,375
2805,Round 1,"National Institute of Technology, Silchar",Structural Dynamics & Earthquake Engineering,G1,SC,275,253
2806,Round 1,"National Institute of Technology, Silchar",Computer Science & Engineering,G1,SC,459,436
2807,Round 1,"National Institute of Technology, Silchar",Computer Science & Engineering,G1,ST,375,313
2808,Round 1,"National Institute of Technology, Srinagar",Electrical Power and Energy System,G1,OBC-NCL,339,319
2809,Round 1,"National Institute of Technology, Srinagar",Communication & Signal Processing,G1,SC,290,286
2810,Round 1,"National Institute of Technology, Srinagar",Thermal Engineering,G1,EWS,327,327
2811,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,G1,ST,362,362
2812,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,G2,OBC-NCL,431,411
2813,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,G2,SC,240,240
2814,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G2,OPEN,481,449
2815,Round 1,"National Institute of Technology, Tiruchirappalli",Power Electronics,G1,OBC-NCL,578,543
2816,Round 1,"National Institute of Technology, Tiruchirappalli",Power Systems,G1,OPEN,543,494
2817,Round 1,"National Institute of Technology, Tiruchirappalli",Structural Engineering,G1,OBC-NCL,590,568
2818,Round 1,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,G1,ST,334,285
2819,Round 1,National Institute of Technology Uttarakhand,Computational Mechanics and Manufacturing,G1,OPEN,579,371
2820,Round 1,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,G1,OBC-NCL,376,371
2821,Round 1,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),G1,SC,449,397
2822,Round 1,"National Institute of Technology, Warangal",Advanced Communication Systems,G1,OPEN,563,514
2823,Round 1,"National Institute of Technology, Warangal",Control & Automation,G1,SC,384,371
2824,Round 1,"National Institute of Technology, Warangal",Control & Automation,G3,OPEN,568,568
2825,Round 1,"National Institute of Technology, Warangal",Chemical Engineering,G1,EWS,325,325
2826,Round 1,"National Institute of Technology, Warangal",Construction Technology and Management,G1,EWS,509,490
2827,Round 1,"National Institute of Technology, Warangal",Environmental Engineering,G1,SC,440,348
2828,Round 1,"National Institute of Technology, Warangal",Machine Design,G1,OPEN-PwD,364,364
2829,Round 1,"National Institute of Technology, Warangal",Transportation Engineering,G1,SC,403,378
2830,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,G1,EWS,460,436
2831,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Geotechnical Engineering,G1,SC,322,288
2832,Round 1,"National Institute of Technical Teachers Training & Research, Kolkata",M.Tech in Artificial Intelligence and Machine Learning,G1,OPEN,505,486
2833,Round 1,"National Institute of Technology, Warangal",Computer Science & Engineering,G1,OPEN,785,751
2834,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,G1,SC,319,289
2835,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Manufacturing Engineering,G1,SC,298,277
2836,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,G1,SC,411,389
2837,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,G1,EWS,332,325
2838,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,G1,ST,308,308
2839,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Excavation Engineering,G1,OBC-NCL,333,324
2840,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,G1,OBC-NCL,392,370
2841,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,G1,ST,256,249
2842,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G1,SC,442,306
2843,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G2,ST,205,205
2844,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,G1,SC,289,281
2845,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,G1,SC,517,463
2846,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",RF and Photonics,G1,OBC-NCL,340,320
2847,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Communication Engineering & Signal Processing,G1,EWS,325,315
2848,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,G1,OPEN,707,542
2849,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Machine Design,G1,OPEN,443,359
2850,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,G1,EWS,390,370
2851,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Transportation Engineering,G1,SC,325,322
2852,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Thermal Engineering,G1,SC,273,273
2853,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Water Resources Engineering,G1,SC,282,282
2854,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,G1,OBC-NCL,454,414
2855,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),G1,EWS,386,374
2856,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,G1,OPEN,573,513
2857,Round 1,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",G1,EWS,624,588
2858,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. Biomedical Engineering,G1,OBC-NCL,411,346
2859,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Communication Systems,G1,OBC-NCL,360,355
2860,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,G1,OPEN,656,523
2861,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,G1,SC,360,349
2862,Round 1,"Indian Institute of Information Technology, Lucknow",Computer Science,G1,SC,472,364
2863,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Drones and IoT,G1,OBC-NCL,399,380
2864,Round 1,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,G1,SC,300,290
2865,Round 1,"Indian Institute of Information Technology, Pune",Computer Science & Engineering,G1,SC,400,397
2866,Round 1,"Indian Institute of Information Technology, Bhagalpur, Bihar",VLSI & Embedded Systems,G1,OBC-NCL,358,355
2867,Round 1,"Indian Institute of Information Technology, Bhagalpur, Bihar",VLSI & Embedded Systems,G1,OPEN,393,390
2868,Round 1,"Indian Institute of Information Technology, Una",Computer Science & Engineering,G1,EWS,468,468
2869,Round 1,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,G1,OBC-NCL,469,460
2870,Round 1,Sant Longowal Institute of Engineering and Technology,Food Engineering & Technology,G1,OBC-NCL,329,329
2871,Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Transport Planningÿ and Logistics Management),G1,ST,193,193
2872,Round 1,"School of Planning and Architecture, Bhopal",M.Arch. (Urban Design),G1,ST,110,110
2873,Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Urban and Regional Planning),G1,EWS,477,333
2874,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,G1,EWS,509,509
2875,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,G1,ST,244,244
2876,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Geoinformatics,G1,OBC-NCL,531,508
2877,Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Power Electronics,G1,OBC-NCL,429,429
2878,Round 1,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,G1,OPEN,470,442
2879,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Manufacturing Science,G1,SC,241,241
2880,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,G1,OBC-NCL,486,463
2881,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Power & Energy Systems,G1,SC,292,279
2882,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Structural Engineering,G1,SC,304,289
2883,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Urban & Regional Planning,G1,SC,301,255
2884,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Urban & Regional Planning,G1,ST,288,140
2885,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,G1,ST,314,276
2886,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,G1,EWS,490,470
2887,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),G1,OPEN,583,451
2888,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,G1,SC,344,306
2889,Round 1,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - PhD in ECE with Specialization in Communication Engineering,G1,OBC-NCL,365,365
2890,Round 1,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",G1,OBC-NCL,624,595
2891,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,G1,EWS,639,613
2892,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Communication Systems,G1,EWS,365,345
2893,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Mechatronics,G1,OPEN,437,385
2894,Round 1,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,G1,OBC-NCL,424,405
2895,Round 1,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,G1,EWS,522,489
2896,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,G1,EWS,434,434
2897,Round 1,"Indian Institute of Information Technology, Una",Computer Science & Engineering,G1,OPEN,494,477
2898,Round 1,"National Institute of Advanced manufacturing Technology, Hatia, Ranchi",Environmental Engineering,G1,SC,274,263
2899,Round 1,Sant Longowal Institute of Engineering and Technology,Food Engineering & Technology,G1,OPEN,414,356
2900,Round 1,"School of Planning and Architecture, Bhopal",M.Arch. (Landscape),G1,OBC-NCL,383,300
2901,Round 1,"School of Planning and Architecture, Bhopal",M.Plan. (Urban and Regional Planning),G1,OBC-NCL,501,436
2902,Round 1,"School of Planning and Architecture, Bhopal",M.Arch. (Conservation),G1,ST,264,264
2903,Round 1,School of Planning & Architecture: Vijayawada,Master of Planning (Urban and Regional Planning),G1,OPEN,578,554
2904,Round 1,School of Planning & Architecture: Vijayawada,Master of Planning (Environmental Planning and Management),G1,OPEN,448,400
2905,Round 1,School of Planning & Architecture: Vijayawada,Master of Planning (Transport Planning),G1,OBC-NCL,383,341
2906,Round 1,School of Planning & Architecture: Vijayawada,Master of Building Engineering and Management,G1,OBC-NCL,501,466
2907,Round 1,"International Institute of Information Technology, Naya Raipur",Electronics and Communication Engineering,G1,OPEN,424,358
2908,Round 1,"Punjab Engineering College, Chandigarh",Computer Science & Information Security,G1,SC,378,378
2909,Round 1,Central University of Rajasthan,Computer Science & Engineering,G1,OPEN,534,440
2910,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,G1,OPEN,574,498
2911,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (UAVs),G1,OBC-NCL,406,379
2912,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Sensor Technology,G1,OBC-NCL,365,348
2913,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,G1,OBC-NCL,427,390
2914,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Radar and Communications),G1,SC,293,292
2915,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Armament and Combat Vehicles),G1,SC,306,290
2916,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Armament and Combat Vehicles),G1,ST,253,253
2917,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Mechanical System Design),G1,SC,285,249
2918,Round 1,National Institute of Technology Durgapur,Fluid Mechanics and Heat Transfer,G1,OPEN,428,351
2919,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,G1,OPEN,382,359
2920,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,G1,OPEN,608,558
2921,Round 1,National Institute of Technology Durgapur,Power Electronics & Machine Drives,G1,SC,376,332
2922,Round 1,National Institute of Technology Durgapur,Electrical Engineering (Instrumentation and Control),G1,OBC-NCL,396,358
